date,LAI,tmmx,tmmn,pr,srad,vpd,sph,vs,lat,lon,source_file
2000-10-23,3.5930119704742935,300.79999999999995,284.4625,0.0,197.675,0.9275,0.009865,3.4750000000000005,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2000297.regrid.nc
2000-10-31,3.5642727481447904,301.425,286.25,0.0,166.15,1.095,0.009875000000000002,2.1875,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2000305.regrid.nc
2000-11-08,3.09203305632758,297.0375,280.4125,0.7125,162.32500000000002,0.7825000000000001,0.008042500000000001,3.1625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2000313.regrid.nc
2000-11-16,3.1569735165926387,289.5625,275.45000000000005,1.1624999999999999,126.45000000000002,0.52,0.005045,2.8125,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2000321.regrid.nc
2000-11-24,2.403817876180961,293.2125,278.41249999999997,3.625,128.75,0.6025,0.00647,2.9375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2000329.regrid.nc
2000-12-02,2.505392958211307,289.8125,274.3375,0.5875,129.53750000000002,0.5887500000000001,0.0044375000000000005,2.8875,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2000337.regrid.nc
2000-12-10,2.3370317341097238,296.61249999999995,284.0375,0.9625,105.5,0.78,0.008435,4.0125,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2000345.regrid.nc
2000-12-18,2.134008082617634,284.6875,268.35,0.3375,142.0,0.4575,0.00281875,3.4125,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2000353.regrid.nc
2000-12-26,2.3322974514366033,284.6666666666667,273.7,5.3500000000000005,127.13333333333333,0.48666666666666664,0.003621666666666667,3.816666666666667,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2000361.regrid.nc
2001-01-01,2.4134477283216067,286.61249999999995,269.35,0.55,149.8125,0.55625,0.0029900000000000005,3.375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001001.regrid.nc
2001-01-09,1.9708383465427348,290.82500000000005,274.75,0.525,140.1125,0.6174999999999999,0.0049925,2.75,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001009.regrid.nc
2001-01-17,2.5533293771675485,292.675,276.2875,1.1500000000000001,130.5,0.7137500000000001,0.005651250000000001,4.075,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001017.regrid.nc
2001-01-25,2.9162117327398347,293.35,278.45,2.3000000000000003,128.9625,0.7100000000000001,0.006030000000000001,2.95,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001025.regrid.nc
2001-02-02,3.18847674334037,292.1,277.4125,1.1125000000000003,151.7875,0.6625,0.005563750000000001,2.6375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001033.regrid.nc
2001-02-10,3.2265236630821037,297.425,284.17499999999995,0.325,149.95000000000002,0.68,0.00941375,3.5250000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001041.regrid.nc
2001-02-18,3.445025912685358,297.475,282.4125,0.07500000000000001,178.25,0.8125,0.00826375,3.6750000000000003,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001049.regrid.nc
2001-02-26,3.322755425733837,298.9625,286.25,4.525,163.41250000000002,0.9400000000000001,0.009405000000000002,4.5,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001057.regrid.nc
2001-03-06,3.4782397706141204,293.875,278.96250000000003,5.6,192.7875,0.7675000000000001,0.00625,3.7125000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001065.regrid.nc
2001-03-14,3.859390047499125,294.67499999999995,282.6875,9.787500000000001,153.45,0.74125,0.007378750000000001,5.3375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001073.regrid.nc
2001-03-22,3.442609381778872,294.8125,280.375,2.25,208.0625,0.8475,0.006101250000000001,3.575,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001081.regrid.nc
2001-03-30,3.6576412287129076,298.725,284.1,0.38750000000000007,209.15000000000003,0.94,0.008543750000000001,3.475,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001089.regrid.nc
2001-04-07,4.099740352926138,304.8625,288.6625,0.0,274.7125,1.34625,0.011630000000000001,2.9875000000000003,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001097.regrid.nc
2001-04-15,4.491376296909283,299.13750000000005,281.525,1.0250000000000001,290.925,1.09625,0.007458750000000001,3.6500000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001105.regrid.nc
2001-04-23,4.362002220565423,300.475,284.9125,1.3,276.375,1.08875,0.008913750000000002,3.475,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001113.regrid.nc
2001-05-01,4.863886588502326,301.1875,285.7125,0.07500000000000001,282.975,0.9737500000000001,0.0102375,4.6,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001121.regrid.nc
2001-05-09,4.277494186023986,304.35,287.825,1.1125,303.95000000000005,1.3975,0.010665000000000001,2.5625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001129.regrid.nc
2001-05-17,5.200744585856178,306.4625,288.8,0.0,308.875,1.67375,0.011102500000000001,3.2125000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001137.regrid.nc
2001-05-25,5.03513641347085,306.2125,290.825,2.4125,269.55,1.4525000000000001,0.013008750000000001,3.2125000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001145.regrid.nc
2001-06-02,3.0974703238723094,306.70000000000005,293.3125,4.425000000000001,247.4375,1.2275,0.01583375,3.2625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001153.regrid.nc
2001-06-10,4.944358200565089,305.01250000000005,293.28749999999997,12.537500000000001,243.4,0.91625,0.0162775,4.050000000000001,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001161.regrid.nc
2001-07-04,4.859911257766737,307.51250000000005,296.3625,2.8375000000000004,239.46250000000003,1.2762499999999999,0.017716250000000003,3.0625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001185.regrid.nc
2001-07-12,4.893695964795806,305.475,293.51250000000005,3.9250000000000003,221.8125,0.9712500000000001,0.0164275,3.2125000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001193.regrid.nc
2001-07-20,4.986396733243655,304.9625,294.5125,9.275,225.325,0.95875,0.01661125,2.7750000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001201.regrid.nc
2001-07-28,4.787721204782222,304.54999999999995,293.675,6.737500000000001,213.4875,0.86,0.0164375,3.1500000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001209.regrid.nc
2001-08-05,4.06975674135125,306.1875,294.97499999999997,4.675000000000001,243.22500000000002,1.02,0.01739125,2.6875,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001217.regrid.nc
2001-08-13,4.88915540816261,306.825,295.58750000000003,2.925,243.96249999999998,1.08125,0.017871249999999998,2.4625000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001225.regrid.nc
2001-08-21,4.675982610382151,307.1375,293.475,0.125,277.4125,1.21625,0.016303750000000002,2.375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001233.regrid.nc
2001-08-29,4.964272748144791,306.63750000000005,295.825,11.287500000000001,224.0625,1.1725,0.017292500000000002,2.0375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001241.regrid.nc
2001-09-06,5.031889386390197,303.7,293.5625,6.15,173.9375,0.8525,0.01568125,3.6500000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001249.regrid.nc
2001-09-14,4.793842466648463,302.025,289.8625,3.3999999999999995,192.4125,0.8400000000000001,0.013122499999999999,3.3375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001257.regrid.nc
2001-09-22,3.870007850368567,301.6,288.92499999999995,5.9375,207.75,0.82875,0.012611250000000001,2.9125,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001265.regrid.nc
2001-09-30,4.026843901690631,300.175,285.525,0.3625,212.7375,1.03125,0.009345000000000001,2.6375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001273.regrid.nc
2001-10-08,3.773851045332853,301.1,289.0875,0.125,162.28750000000002,0.9450000000000001,0.011508750000000002,4.9375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001281.regrid.nc
2001-10-16,4.041778885604704,300.8375,284.075,0.08750000000000001,197.425,0.93625,0.01013,3.4000000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001289.regrid.nc
2001-10-24,3.8068052561877535,297.0375,279.7,0.36250000000000004,189.175,0.885,0.007410000000000001,4.4625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001297.regrid.nc
2001-11-01,3.964446484900661,298.8625,282.4375,0.4375,168.1875,0.8975000000000001,0.008518750000000002,3.8375000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001305.regrid.nc
2001-11-09,3.7620299539941753,296.975,282.26250000000005,1.0125000000000002,135.775,0.8175000000000001,0.007760000000000001,4.0625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001313.regrid.nc
2001-11-17,3.5816242629653487,298.5375,283.5625,0.6875,149.55,0.79625,0.009076250000000001,2.7125000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001321.regrid.nc
2001-11-25,3.3917734092537186,300.13750000000005,287.2375,0.05,126.9,0.82375,0.0109425,2.5250000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001329.regrid.nc
2001-12-03,2.390198327223372,298.275,284.5,1.5875,120.6125,0.6625000000000001,0.010002500000000001,2.825,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001337.regrid.nc
2001-12-11,2.974992743533466,298.86249999999995,287.17499999999995,0.35000000000000003,120.87500000000001,0.69875,0.010951250000000001,3.4875000000000007,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001345.regrid.nc
2001-12-19,2.9739885106034274,289.7625,274.7875,1.8875000000000002,136.3625,0.5675,0.004701250000000001,3.2625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001353.regrid.nc
2001-12-27,2.532297451436603,288.84000000000003,274.23999999999995,0.0,132.18,0.66,0.0036500000000000005,2.7,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2001361.regrid.nc
2002-01-01,3.104562462037139,284.9625,270.5875,3.3375,134.3125,0.38625,0.00360375,4.0375000000000005,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002001.regrid.nc
2002-01-09,3.459960896599431,291.95,276.4125,6.2,144.5,0.5675,0.0057887500000000005,2.9875,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002009.regrid.nc
2002-01-25,3.5326339722463738,297.98749999999995,286.975,1.9625000000000001,120.5875,0.72125,0.01027875,2.2875,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002025.regrid.nc
2002-02-02,3.3486700521104478,291.025,276.17499999999995,2.0125,124.0,0.53375,0.00551625,3.85,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002033.regrid.nc
2002-02-10,3.900076873735909,293.3375,278.51250000000005,0.1,169.64999999999998,0.78,0.0053975,2.8625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002041.regrid.nc
2002-02-18,3.783296208015657,293.85,277.95000000000005,1.8000000000000003,171.5625,0.73,0.006018750000000001,3.325,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002049.regrid.nc
2002-02-26,3.831889386390196,290.34999999999997,273.61249999999995,14.075000000000001,184.28750000000002,0.56,0.004962500000000001,4.65,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002057.regrid.nc
2002-03-06,3.8296465922395813,298.2,281.17499999999995,0.525,219.03750000000002,0.91125,0.00774,3.9000000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002065.regrid.nc
2002-03-14,3.8045624620371385,302.70000000000005,286.925,1.2125000000000001,231.03750000000002,1.2575,0.010125000000000002,2.8000000000000003,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002073.regrid.nc
2002-03-22,3.780396654446744,299.6,282.725,0.25,250.1,1.105,0.00792,3.0875000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002081.regrid.nc
2002-03-30,4.179478331834696,300.9375,287.4375,1.7875,225.7375,1.01,0.010583750000000003,3.2875000000000005,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002089.regrid.nc
2002-04-07,4.6559692836626,300.0375,288.125,3.5125,196.2,0.84625,0.011058750000000003,4.300000000000001,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002097.regrid.nc
2002-04-15,5.117922363920867,304.4625,290.9125,0.55,227.3375,1.22125,0.012965,2.6500000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002105.regrid.nc
2002-04-23,5.368932073201891,304.15,289.6,0.3375,246.76250000000002,1.2574999999999998,0.012065000000000001,3.55,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002113.regrid.nc
2002-05-01,5.9569735165926385,306.6,290.1125,0.0,307.9375,1.4275,0.01315375,3.8500000000000005,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002121.regrid.nc
2002-05-09,5.463131049944177,304.85,290.125,0.7625000000000001,305.725,1.345,0.01240875,3.85,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002129.regrid.nc
2002-05-17,5.393668729892591,300.0625,286.98749999999995,3.8125,255.66250000000002,0.96125,0.010236250000000002,4.4375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002137.regrid.nc
2002-05-25,5.685712738922142,304.71250000000003,289.9625,2.5500000000000003,291.0,1.245,0.012635,3.2625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002145.regrid.nc
2002-06-02,5.789530615103104,306.0,294.0625,7.225,257.70000000000005,1.1875,0.01611125,3.5,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002153.regrid.nc
2002-06-10,5.7045624620371385,306.0875,292.4875,1.225,274.16249999999997,1.22875,0.014967500000000002,3.3125,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002161.regrid.nc
2002-06-18,6.00473619879301,303.0625,293.66249999999997,6.0375,202.03750000000002,0.8125,0.015515000000000001,3.25,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002169.regrid.nc
2002-06-26,5.710796869124586,305.7625,294.26250000000005,5.237500000000001,247.52500000000003,1.1037499999999998,0.01616,2.1500000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002177.regrid.nc
2002-07-04,5.7085540749739705,305.86249999999995,293.875,3.9875000000000003,268.6375,1.0987500000000001,0.01609375,2.775,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002185.regrid.nc
2002-07-12,5.906311280823355,307.5,295.4125,5.7125,262.6125,1.3175,0.017142499999999998,2.7625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002193.regrid.nc
2002-07-20,5.889878088614845,306.42499999999995,294.9375,7.275000000000001,237.925,1.1175,0.017025000000000002,2.5125,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002201.regrid.nc
2002-07-28,5.840540324384128,306.475,294.0375,5.1875,263.0625,1.185,0.01618375,2.7750000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002209.regrid.nc
2002-08-05,5.2026671413982655,305.73749999999995,291.775,0.6000000000000001,267.9,1.24625,0.014283750000000001,3.4125000000000005,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002217.regrid.nc
2002-08-13,5.334305917296682,306.3,295.13750000000005,6.450000000000001,228.6875,1.17625,0.016593750000000004,2.4125,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002225.regrid.nc
2002-08-21,5.112295077419023,306.1625,295.17499999999995,6.050000000000001,220.4,1.2175000000000002,0.016281250000000004,2.55,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002233.regrid.nc
2002-08-29,4.393456307005998,304.6375,294.6875,4.175,196.8625,1.01,0.01599625,3.75,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002241.regrid.nc
2002-09-06,4.5137073753954695,305.91249999999997,294.3625,1.7500000000000002,222.25,1.23875,0.01554125,3.8249999999999997,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002249.regrid.nc
2002-09-14,4.5471718438160105,305.1125,296.20000000000005,5.487500000000001,175.125,1.02875,0.0170025,3.0375,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002257.regrid.nc
2002-09-22,4.662203690750046,304.3875,293.9125,7.2250000000000005,173.025,0.935,0.01589,4.275,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002265.regrid.nc
2002-09-30,3.8022427941506156,304.08750000000003,293.5625,0.8875000000000001,183.3,0.8300000000000001,0.01617875,3.0999999999999996,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002273.regrid.nc
2002-10-08,4.467260128151582,301.875,292.9125,6.2875,146.1625,0.67375,0.01518625,3.075,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002281.regrid.nc
2002-10-16,4.583469944771528,299.32500000000005,285.78749999999997,0.75,191.1875,0.72375,0.010792500000000002,2.525,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002289.regrid.nc
2002-10-24,4.470680891988107,300.6,289.875,3.1875,143.0625,0.635,0.01335875,2.675,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002297.regrid.nc
2002-11-01,4.126573301914798,296.6625,282.6125,1.4000000000000001,141.97500000000002,0.7125,0.008466250000000002,3.3625,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002305.regrid.nc
2002-11-09,3.845025912685358,298.075,285.9625,9.6125,134.47500000000002,0.6749999999999999,0.01047625,3.5625000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002313.regrid.nc
2002-11-17,4.163778772780391,291.55,276.125,1.2125000000000001,156.775,0.5587500000000001,0.00564125,2.9125,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002321.regrid.nc
2002-11-25,4.309869509930455,290.15,274.8125,0.0,149.10000000000002,0.5425,0.004891250000000001,2.9250000000000003,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002329.regrid.nc
2002-12-03,4.31777586206821,291.4625,279.925,8.075,99.3875,0.44375,0.007010000000000001,3.7750000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002337.regrid.nc
2002-12-11,3.673357069968455,290.9125,277.1,1.4375,137.125,0.505,0.0058850000000000005,3.8000000000000003,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002345.regrid.nc
2002-12-19,3.2314922740457606,292.1125,277.25,5.687500000000001,134.4,0.53,0.0063300000000000006,4.25,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002353.regrid.nc
2002-12-27,3.462203690750046,290.68,274.26,3.3600000000000003,147.8,0.466,0.005584,3.3400000000000007,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2002361.regrid.nc
2003-01-01,3.7514836953613697,289.9875,275.6875,0.7,160.10000000000002,0.6125,0.004667500000000001,4.3875,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2003001.regrid.nc
2003-01-09,3.8251610039383515,289.11249999999995,275.4875,1.35,132.5375,0.59625,0.004325000000000001,3.9125000000000005,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2003009.regrid.nc
2003-01-17,3.7296465922395816,287.5875,272.1125,2.5250000000000004,174.27500000000003,0.5762499999999999,0.0037512500000000002,4.65,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2003017.regrid.nc
2003-01-25,3.915853306526122,290.475,275.1375,0.1,174.35,0.7024999999999999,0.0043725,2.6875,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2003025.regrid.nc
2003-02-02,3.645423025029794,290.7625,276.475,6.0,119.7875,0.5387500000000001,0.005593750000000001,3.4625000000000004,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2003033.regrid.nc
2003-02-10,4.078810619714427,294.075,277.38750000000005,4.6625000000000005,183.1125,0.74875,0.00581875,3.3625000000000003,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2003041.regrid.nc
2003-02-18,4.372749949382851,295.8125,280.4125,4.025,187.3625,0.75125,0.0073525,3.35,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2003049.regrid.nc
2003-02-26,3.753155640411678,295.925,284.58750000000003,17.625,140.75,0.59625,0.009255,3.525,30.525,-82.43333330000002,HiQ_LAI_WGS84_5km_8day_2003057.regrid.nc
