date,LAI
2007-01-01,6.1
2007-01-25,4.5
2007-02-10,6.4
2007-02-18,6.6
2007-02-26,5.4
2007-03-14,6.6
2007-06-10,6.6
2007-06-18,6.2
2007-06-26,6.2
2007-07-04,6.6
2007-07-12,6.2
2007-07-20,6.5
2007-07-28,6.2
2007-09-06,6.5
2007-09-30,5.7
2007-11-09,0.4
2007-11-17,6.6
2007-12-27,6.6
2008-01-01,0.5
2008-04-14,4.9
2008-06-01,5.0
2008-06-25,6.2
2008-07-19,6.6
2008-08-04,6.5
2008-08-20,6.4
2008-09-05,6.6
2008-09-21,0.1
2008-10-23,4.8
2008-12-26,5.2
2009-01-01,5.2
2009-02-18,0.1
2009-05-09,4.4
2009-05-25,5.6
2009-06-02,6.1
2009-06-10,6.0
2009-07-12,6.6
2009-07-20,6.6
2009-07-28,6.6
2009-09-06,3.6
2009-09-14,6.6
2009-09-22,6.6
2009-09-30,6.6
2009-12-03,6.6
2009-12-27,6.6
2010-02-02,5.1
2010-02-10,6.3
2010-05-01,6.5
2010-06-10,3.7
2010-07-04,6.2
2010-07-20,6.6
2010-08-05,6.3
2010-08-13,6.6
2010-10-08,6.6
2010-12-03,4.6
2010-12-27,0.8
2011-02-02,6.6
2011-03-06,2.8
2011-06-18,6.6
2011-07-20,6.6
2011-08-05,6.5
2011-08-21,4.7
2011-08-29,6.2
2011-09-14,5.4
2011-11-01,6.5
2011-12-19,2.4
2012-02-18,6.2
2012-02-26,3.6
2012-03-13,5.8
2012-06-01,6.6
2012-06-09,6.0
2012-06-25,6.5
2012-07-11,4.9
2012-07-27,6.6
2012-08-12,0.1
2012-08-28,6.6
2012-09-05,5.8
2012-09-13,5.7
2012-10-07,6.1
2012-11-24,6.6
2012-12-02,5.2
2012-12-10,3.6
2013-01-01,4.4
2013-01-25,5.4
2013-04-23,5.7
2013-05-01,4.6
2013-05-17,6.5
2013-06-02,5.5
2013-06-10,6.4
2013-07-04,6.2
2013-07-12,6.6
2013-07-20,6.2
2013-07-28,5.6
2013-08-13,5.9
2013-08-21,4.6
2013-09-06,6.2
2013-09-30,6.5
2013-10-16,5.7
2013-10-24,6.2
2013-12-03,4.8
2013-12-27,0.9
2014-01-09,3.8
2014-03-14,0.5
2014-03-22,6.6
2014-04-07,5.4
2014-05-17,6.5
2014-06-10,6.2
2014-06-18,6.1
2014-06-26,6.6
2014-07-04,6.0
2014-07-12,6.6
2014-07-20,6.6
2014-07-28,4.5
2014-08-13,3.4
2014-08-21,6.6
2014-08-29,5.7
2014-09-06,5.0
2014-09-14,4.8
2014-09-22,6.6
2014-11-01,5.2
2014-12-27,5.7
2015-01-01,6.6
2015-01-09,5.9
2015-01-25,5.3
2015-02-02,3.8
2015-02-10,1.3
2015-02-26,6.5
2015-04-07,0.1
2015-05-09,5.8
2015-05-17,5.4
2015-06-10,6.6
2015-06-18,6.6
2015-06-26,6.1
2015-07-20,6.6
2015-07-28,5.6
2015-08-05,4.2
2015-08-13,3.8
2015-08-29,4.4
2015-09-06,3.6
2015-09-14,4.3
2015-09-22,4.2
2015-10-24,6.5
2015-11-25,6.5
2015-12-11,5.5
2015-12-19,6.0
2015-12-27,5.2
2016-04-14,1.3
2016-05-08,6.6
2016-05-16,6.6
2016-06-01,5.1
2016-06-17,5.3
2016-06-25,6.2
2016-07-03,6.5
2016-07-11,6.6
2016-07-19,6.2
2016-07-27,5.6
2016-08-12,4.0
2016-08-20,2.5
2016-09-13,0.8
2016-09-21,5.2
2016-12-10,0.1
2016-12-18,0.3
2017-02-02,3.5
2017-02-10,1.0
2017-03-30,4.9
2017-05-09,6.0
2017-06-02,6.5
2017-06-10,6.6
2017-07-04,6.6
2017-07-12,6.6
2017-07-20,5.1
2017-08-13,3.4
2017-08-21,6.6
2017-08-29,3.6
2017-09-06,5.3
2017-09-14,5.9
2017-10-08,4.1
2017-10-16,1.4
2017-12-03,4.8
2018-01-01,6.2
2018-01-17,6.5
2018-03-06,6.6
2018-03-22,6.3
2018-05-17,6.0
2018-06-02,6.2
2018-06-26,6.5
2018-07-04,5.9
2018-07-12,6.2
2018-07-28,4.7
2018-08-05,6.6
2018-08-13,6.2
2018-08-21,6.6
2018-08-29,5.8
2018-09-30,5.3
2018-10-08,0.7
2018-12-11,4.3
2018-12-19,5.6
2019-01-17,6.2
2019-02-02,5.4
2019-02-10,4.8
2019-03-30,5.4
2019-04-15,0.4
2019-04-23,5.1
2019-05-01,5.6
2019-05-17,6.6
2019-06-02,6.3
2019-06-18,6.5
2019-06-26,6.2
2019-07-04,6.6
2019-07-12,5.0
2019-07-20,5.2
2019-07-28,6.4
2019-08-05,6.6
2019-08-13,5.3
2019-08-21,4.7
2019-08-29,5.1
2019-09-06,5.9
2019-12-03,6.2
2019-12-11,5.1
2019-12-19,6.9
2019-12-27,6.5
2020-01-01,6.5
2020-01-09,4.9
2020-01-25,6.9
2020-02-02,5.4
2020-02-10,6.2
2020-02-18,5.5
2020-03-05,0.7
2020-03-29,1.0
2020-05-08,6.6
2020-05-16,4.9
2020-05-24,6.3
2020-06-01,6.6
2020-06-09,6.2
2020-06-25,6.2
2020-07-11,6.6
2020-07-27,6.3
2020-08-12,6.1
2020-09-05,6.0
2020-09-13,4.8
2020-10-31,0.1
2020-11-24,6.6
2020-12-18,6.1
2021-01-09,6.6
2021-01-25,0.1
2021-02-18,4.9
2021-03-06,3.7
2021-03-30,3.6
2021-05-09,4.6
2021-05-25,0.6
2021-06-18,6.6
2021-07-04,6.2
2021-07-12,6.2
2021-08-05,5.6
2021-09-14,5.7
2021-09-22,5.7
2021-09-30,6.5
2022-01-25,1.1
2022-02-18,6.1
2022-04-07,6.2
2022-05-01,0.6
2022-07-12,5.0
2022-08-05,6.6
2022-08-21,4.6
2022-08-29,0.3
